Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
24/04/2025,07:52:40,23/04/2025,18:11:27,8674886293973,0x5801,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150b1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:11:26
24/04/2025,07:52:41,23/04/2025,18:11:42,8674886293973,0x5802,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150b29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:11:41
24/04/2025,07:52:41,23/04/2025,18:11:57,8674886293973,0x5803,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150b38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:11:56
24/04/2025,07:52:42,23/04/2025,18:12:12,8674886293973,0x5804,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150c0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:12:11
24/04/2025,07:52:42,23/04/2025,18:12:27,8674886293973,0x5805,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150c1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:12:26
24/04/2025,07:52:43,23/04/2025,18:12:42,8674886293973,0x5806,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150c29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:12:41
24/04/2025,07:52:43,23/04/2025,18:12:57,8674886293973,0x5807,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150c38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:12:56
24/04/2025,07:52:44,23/04/2025,18:13:12,8674886293973,0x5809,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11500,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150d0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:13:11
24/04/2025,07:52:44,23/04/2025,18:13:27,8674886293973,0x580b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11443,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150d1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:13:26
24/04/2025,07:52:45,23/04/2025,18:13:42,8674886293973,0x580c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11443,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150d29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:13:41
24/04/2025,07:52:45,23/04/2025,18:13:57,8674886293973,0x580d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150d38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:13:56
24/04/2025,07:52:46,23/04/2025,18:14:12,8674886293973,0x580e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11507,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150e0b,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:14:11
24/04/2025,07:52:46,23/04/2025,18:14:27,8674886293973,0x580f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150e1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:14:26
24/04/2025,07:52:47,23/04/2025,18:14:42,8674886293973,0x5810,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150e29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:14:41
24/04/2025,07:52:47,23/04/2025,18:14:57,8674886293973,0x5811,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150e38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:14:56
24/04/2025,07:52:48,23/04/2025,18:15:12,8674886293973,0x5812,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11510,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150f0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:15:11
24/04/2025,07:52:48,23/04/2025,18:15:27,8674886293973,0x5813,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11510,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150f1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:15:26
24/04/2025,07:52:49,23/04/2025,18:15:42,8674886293973,0x5814,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150f29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:15:41
24/04/2025,07:52:49,23/04/2025,18:15:57,8674886293973,0x5815,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417150f38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:15:56
24/04/2025,07:52:50,23/04/2025,18:16:12,8674886293973,0x5816,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715100b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:16:11
24/04/2025,07:52:50,23/04/2025,18:16:27,8674886293973,0x5817,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715101a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:16:26
24/04/2025,07:52:51,23/04/2025,18:16:42,8674886293973,0x5818,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151029,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:16:41
24/04/2025,07:52:51,23/04/2025,18:16:57,8674886293973,0x5819,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11524,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151038,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:16:56
24/04/2025,07:52:52,23/04/2025,18:17:12,8674886293973,0x581a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11470,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715110b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:17:11
24/04/2025,07:52:52,23/04/2025,18:17:27,8674886293973,0x581b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715111a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:17:26
24/04/2025,07:52:53,23/04/2025,18:17:42,8674886293973,0x581c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151129,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:17:41
24/04/2025,07:52:53,23/04/2025,18:17:57,8674886293973,0x581d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151138,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:17:56
24/04/2025,07:52:54,23/04/2025,18:18:12,8674886293973,0x581f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715120b,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:18:11
24/04/2025,07:52:54,23/04/2025,18:18:27,8674886293973,0x5821,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11447,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715121a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:18:26
24/04/2025,07:52:55,23/04/2025,18:18:42,8674886293973,0x5822,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11510,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151229,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:18:41
24/04/2025,07:52:55,23/04/2025,18:18:57,8674886293973,0x5823,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11431,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151238,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:18:56
24/04/2025,07:52:56,23/04/2025,18:19:12,8674886293973,0x5824,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11492,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715130b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:19:11
24/04/2025,07:52:57,23/04/2025,18:19:27,8674886293973,0x5825,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11492,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715131a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:19:26
24/04/2025,07:52:57,23/04/2025,18:19:42,8674886293973,0x5826,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11492,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151329,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:19:41
24/04/2025,07:52:58,23/04/2025,18:19:57,8674886293973,0x5827,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11492,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151338,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:19:56
24/04/2025,07:52:58,23/04/2025,18:20:12,8674886293973,0x5828,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715140b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:20:11
24/04/2025,07:52:59,23/04/2025,18:20:27,8674886293973,0x5829,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715141a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:20:26
24/04/2025,07:52:59,23/04/2025,18:20:42,8674886293973,0x582a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11477,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151429,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:20:41
24/04/2025,07:53:00,23/04/2025,18:20:57,8674886293973,0x582b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11477,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151438,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:20:56
24/04/2025,07:53:00,23/04/2025,18:21:12,8674886293973,0x582d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715150b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:21:11
24/04/2025,07:53:01,23/04/2025,18:21:27,8674886293973,0x582e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715151a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:21:26
24/04/2025,07:53:01,23/04/2025,18:21:42,8674886293973,0x582f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11475,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151529,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:21:41
24/04/2025,07:53:02,23/04/2025,18:21:57,8674886293973,0x5830,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11419,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151538,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:21:56
24/04/2025,07:53:02,23/04/2025,18:22:12,8674886293973,0x5831,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715160b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:22:11
24/04/2025,07:53:03,23/04/2025,18:22:27,8674886293973,0x5832,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715161a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:22:26
24/04/2025,07:53:03,23/04/2025,18:22:42,8674886293973,0x5833,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151629,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:22:41
24/04/2025,07:53:04,23/04/2025,18:22:57,8674886293973,0x5834,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151638,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:22:56
24/04/2025,07:53:04,23/04/2025,18:23:12,8674886293973,0x5836,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715170b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:23:11
24/04/2025,07:53:05,23/04/2025,18:23:27,8674886293973,0x5837,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715171a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:23:26
24/04/2025,07:53:05,23/04/2025,18:23:42,8674886293973,0x5838,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11447,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151729,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:23:41
24/04/2025,07:53:06,23/04/2025,18:23:57,8674886293973,0x5839,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11508,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151739,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:23:57
24/04/2025,07:53:06,23/04/2025,18:24:12,8674886293973,0x583a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11517,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715180b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:24:11
24/04/2025,07:53:07,23/04/2025,18:24:27,8674886293973,0x583b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11356,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715181a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:24:26
24/04/2025,07:53:07,23/04/2025,18:24:42,8674886293973,0x583c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11471,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151829,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:24:41
24/04/2025,07:53:08,23/04/2025,18:24:57,8674886293973,0x583d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11519,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151838,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:24:56
24/04/2025,07:53:08,23/04/2025,18:25:12,8674886293973,0x583e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11450,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715190b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:25:11
24/04/2025,07:53:09,23/04/2025,18:25:27,8674886293973,0x583f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11450,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e9041715191a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:25:26
24/04/2025,07:53:09,23/04/2025,18:25:42,8674886293973,0x5840,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11450,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151929,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:25:41
24/04/2025,07:53:10,23/04/2025,18:25:57,8674886293973,0x5841,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11515,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151938,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:25:56
24/04/2025,07:53:10,23/04/2025,18:26:12,8674886293973,0x5842,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11453,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151a0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:26:11
24/04/2025,07:53:11,23/04/2025,18:26:27,8674886293973,0x5843,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151a1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:26:26
24/04/2025,07:53:11,23/04/2025,18:26:42,8674886293973,0x5844,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151a29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:26:41
24/04/2025,07:53:12,23/04/2025,18:26:57,8674886293973,0x5845,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151a38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:26:56
24/04/2025,07:53:12,23/04/2025,18:27:12,8674886293973,0x5846,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151b0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:27:11
24/04/2025,07:53:13,23/04/2025,18:27:27,8674886293973,0x5847,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151b1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:27:26
24/04/2025,07:53:13,23/04/2025,18:27:42,8674886293973,0x5848,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151b29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:27:41
24/04/2025,07:53:14,23/04/2025,18:27:57,8674886293973,0x584a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151b38,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:27:56
24/04/2025,07:53:14,23/04/2025,18:28:12,8674886293973,0x584c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151c0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:28:11
24/04/2025,07:53:15,23/04/2025,18:28:27,8674886293973,0x584d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151c1a,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:28:26
24/04/2025,07:53:15,23/04/2025,18:28:42,8674886293973,0x584e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151c29,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:28:41
24/04/2025,07:53:16,23/04/2025,18:28:57,8674886293973,0x584f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151c38,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:28:56
24/04/2025,07:53:16,23/04/2025,18:29:12,8674886293973,0x5850,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e90417151d0b,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 21:29:11
