Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix,,
27/03/2025,08:17:28,25/03/2025,23:02:15,8674886293973,0x1d80,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02020d,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:02:13 ,,
27/03/2025,09:04:07,26/03/2025,06:55:23,8674886293973,0x33e9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x024c,-23.323155,-51.189645,07e9031a093715,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:55:21 ,,
27/03/2025,08:17:29,25/03/2025,23:02:25,8674886293973,0x1d82,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020217,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:02:23 ,,
27/03/2025,08:17:29,25/03/2025,23:02:30,8674886293973,0x1d83,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02021c,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:02:28 ,,
27/03/2025,08:17:30,25/03/2025,23:02:35,8674886293973,0x1d84,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020221,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:02:33 ,,
27/03/2025,08:42:26,26/03/2025,03:13:39,8674886293973,0x297f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a060d26,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:13:38 ,,
27/03/2025,08:17:31,25/03/2025,23:02:45,8674886293973,0x1d86,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02022b,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:02:43 ,,
27/03/2025,08:21:40,25/03/2025,23:44:03,8674886293973,0x1f85,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a022c00,724,6,c4a7,07a6b00b,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:44:00 ,,
27/03/2025,08:52:18,26/03/2025,04:54:38,8674886293973,0x2e3c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a073624,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:54:36 ,,
27/03/2025,09:09:49,26/03/2025,07:42:51,8674886293973,0x35a0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00af,0x023c,-23.329894,-51.177702,07e9031a0a2a31,724,6,c4a7,07a71434,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 10:42:49 ,,
27/03/2025,08:17:33,25/03/2025,23:03:05,8674886293973,0x1d8a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020302,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:02 ,,
27/03/2025,08:17:33,25/03/2025,23:03:10,8674886293973,0x1d8b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020307,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:07 ,,
27/03/2025,08:17:34,25/03/2025,23:03:15,8674886293973,0x1d8c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02030c,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:12 ,,
27/03/2025,09:00:56,26/03/2025,06:21:57,8674886293973,0x3261,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a091537,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:21:55 ,,
27/03/2025,08:17:35,25/03/2025,23:03:25,8674886293973,0x1d8e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020316,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:22 ,,
27/03/2025,08:17:35,25/03/2025,23:03:30,8674886293973,0x1d8f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02031b,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:27 ,,
27/03/2025,08:17:36,25/03/2025,23:03:35,8674886293973,0x1d90,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020320,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:32 ,,
27/03/2025,08:33:31,26/03/2025,01:43:38,8674886293973,0x2539,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a042b24,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:43:36 ,,
27/03/2025,08:17:37,25/03/2025,23:03:45,8674886293973,0x1d92,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02032b,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:43 ,,
27/03/2025,08:17:37,25/03/2025,23:03:50,8674886293973,0x1d93,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020330,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:48 ,,
27/03/2025,08:17:38,25/03/2025,23:03:55,8674886293973,0x1d94,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020335,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:03:53 ,,
27/03/2025,08:22:39,25/03/2025,23:53:43,8674886293973,0x1ffc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a023528,724,6,c4a7,07a6b00b,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:53:40 ,,
27/03/2025,08:17:39,25/03/2025,23:04:05,8674886293973,0x1d96,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,7,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020403,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:03 ,,
27/03/2025,08:17:39,25/03/2025,23:04:10,8674886293973,0x1d97,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020408,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:08 ,,
27/03/2025,08:17:40,25/03/2025,23:04:15,8674886293973,0x1d98,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,8,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02040d,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:13 ,,
27/03/2025,08:20:53,25/03/2025,23:36:08,8674886293973,0x1f24,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a022405,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:36:05 ,,
27/03/2025,08:17:41,25/03/2025,23:04:25,8674886293973,0x1d9a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,8,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020417,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:23 ,,
27/03/2025,08:17:41,25/03/2025,23:04:30,8674886293973,0x1d9b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02041c,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:28 ,,
27/03/2025,08:17:42,25/03/2025,23:04:35,8674886293973,0x1d9c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020421,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:33 ,,
27/03/2025,08:50:50,26/03/2025,04:38:36,8674886293973,0x2d87,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a072622,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:38:34 ,,
27/03/2025,08:17:43,25/03/2025,23:04:45,8674886293973,0x1d9e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02042b,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:43 ,,
27/03/2025,08:49:26,26/03/2025,04:24:51,8674886293973,0x2cdc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a071831,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:24:49 ,,
27/03/2025,08:17:44,25/03/2025,23:04:55,8674886293973,0x1da0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020435,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:04:53 ,,
27/03/2025,09:17:56,26/03/2025,12:32:03,8674886293973,0x39af,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0242,-23.329851,-51.177658,07e9031a0f2001,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:32:01 ,,
27/03/2025,08:17:45,25/03/2025,23:05:05,8674886293973,0x1da2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020503,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:05:03 ,,
27/03/2025,08:17:45,25/03/2025,23:05:10,8674886293973,0x1da3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020508,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:05:08 ,,
27/03/2025,08:17:46,25/03/2025,23:05:15,8674886293973,0x1da4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02050d,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:05:13 ,,
27/03/2025,09:03:35,26/03/2025,06:50:08,8674886293973,0x33a9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323155,-51.189645,07e9031a093206,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:50:06 ,,
27/03/2025,08:38:30,26/03/2025,02:33:08,8674886293973,0x279e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a052106,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 05:33:06 ,,
27/03/2025,08:17:47,25/03/2025,23:05:30,8674886293973,0x1da7,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02051c,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:05:28 ,,
27/03/2025,08:17:48,25/03/2025,23:05:35,8674886293973,0x1da8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,8,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020521,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:05:33 ,,
27/03/2025,08:28:42,26/03/2025,00:53:51,8674886293973,0x22e6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a033531,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:53:49 ,,
27/03/2025,09:10:09,26/03/2025,07:46:21,8674886293973,0x35c8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,0b,-,1,0,00af,0x022c,-23.329801,-51.177947,07e9031a0a2e13,724,6,c4a7,07a71434,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 10:46:19 ,,
27/03/2025,08:17:49,25/03/2025,23:05:50,8674886293973,0x1dab,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020530,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:05:48 ,,
27/03/2025,09:04:45,26/03/2025,07:01:28,8674886293973,0x3434,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0255,-23.323112,-51.189647,07e9031a0a011a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 10:01:26 ,,
27/03/2025,08:47:05,26/03/2025,04:01:31,8674886293973,0x2bbc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a07011d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:01:29 ,,
27/03/2025,08:17:51,25/03/2025,23:06:05,8674886293973,0x1daf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020603,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:06:03 ,,
27/03/2025,09:10:37,,,,,GTBDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2025,08:46:47,26/03/2025,03:58:31,8674886293973,0x2b96,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a063a1d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:58:29 ,,
27/03/2025,09:12:40,26/03/2025,10:11:41,8674886293973,0x372b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,0,0,41,7,-,1,0,010b,0x0232,-23.330065,-51.177766,07e9031a0d0b26,724,6,c4a7,07a7140c,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, -, 2025-03-26 13:11:38 ,,
27/03/2025,08:17:53,25/03/2025,23:06:25,8674886293973,0x1db4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020617,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:06:23 ,,
27/03/2025,08:17:53,25/03/2025,23:06:30,8674886293973,0x1db5,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,8,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02061c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:06:28 ,,
27/03/2025,08:23:43,26/03/2025,00:04:18,8674886293973,0x2080,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a03040f,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:04:15 ,,
27/03/2025,08:34:30,26/03/2025,01:53:28,8674886293973,0x25b3,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a04351a,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:53:26 ,,
27/03/2025,08:44:31,26/03/2025,03:34:24,8674886293973,0x2a82,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a062217,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:34:23 ,,
27/03/2025,08:17:55,25/03/2025,23:06:50,8674886293973,0x1db9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020630,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:06:48 ,,
27/03/2025,08:17:56,25/03/2025,23:06:55,8674886293973,0x1dba,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,8,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020635,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:06:53 ,,
27/03/2025,09:00:48,26/03/2025,06:20:37,8674886293973,0x3251,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a091423,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:20:35 ,,
27/03/2025,08:17:57,25/03/2025,23:07:05,8674886293973,0x1dbc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020703,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:07:03 ,,
27/03/2025,08:17:57,25/03/2025,23:07:10,8674886293973,0x1dbd,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,7,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020708,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:07:08 ,,
27/03/2025,08:17:58,25/03/2025,23:07:15,8674886293973,0x1dbe,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02070d,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:07:13 ,,
27/03/2025,09:28:21,26/03/2025,19:25:45,8674886293973,0x3f29,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,10,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16192b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:25:43 ,,
27/03/2025,08:45:20,26/03/2025,03:44:12,8674886293973,0x2ae4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a062c09,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:44:09 ,,
27/03/2025,08:17:59,25/03/2025,23:07:30,8674886293973,0x1dc1,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a02071c,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:07:28 ,,
27/03/2025,08:30:14,26/03/2025,01:09:06,8674886293973,0x23a4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a040904,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:09:04 ,,
27/03/2025,09:24:34,26/03/2025,15:00:59,8674886293973,0x3d08,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,100,11487,0,0,1,0,21,0,-,0,0,0,0x0000,0,0,0,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,3,-,,,,,
27/03/2025,08:48:27,26/03/2025,04:15:11,8674886293973,0x2c64,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a070f09,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:15:09 ,,
27/03/2025,08:18:01,25/03/2025,23:07:50,8674886293973,0x1dc5,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020730,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:07:48 ,,
27/03/2025,09:04:10,26/03/2025,06:55:48,8674886293973,0x33ee,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x024c,-23.323155,-51.189645,07e9031a09372e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:55:46 ,,
27/03/2025,08:59:14,26/03/2025,06:05:07,8674886293973,0x3190,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a090505,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:05:05 ,,
27/03/2025,08:18:03,25/03/2025,23:08:05,8674886293973,0x1dc8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020803,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:08:03 ,,
27/03/2025,08:18:04,25/03/2025,23:08:10,8674886293973,0x1dc9,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020808,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:08:08 ,,
27/03/2025,09:25:39,26/03/2025,18:32:16,8674886293973,0x3dd2,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,74,-,0,-,0,0,41,5,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a15200d,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 21:32:13 ,,
27/03/2025,09:12:11,26/03/2025,10:01:59,8674886293973,0x36ed,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,0,0,41,8,-,1,0,010b,0x024b,-23.329921,-51.178072,07e9031a0d0139,724,6,c4a7,07a7140c,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, -, 2025-03-26 13:01:57 ,,
